SEXO,IDADE,RACA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,RENDA_FAMILIAR,BOLSA_ESTUDANTIL,INTERCAMBIO,TRABALHO_DURANTE_GRAD,COTAS,PERMANENCIA_PROLONGADA
M,21.0,D,E,D,C,D,A,A,D,0
M,19.0,D,F,D,D,F,A,C,E,0
F,20.0,D,D,D,A,B,A,D,D,1
M,19.0,B,C,F,A,B,A,B,A,0
M,18.0,A,C,F,E,B,A,E,A,1
M,19.0,A,E,D,B,F,A,A,D,0
F,19.0,A,D,D,C,F,A,E,C,1
M,18.0,F,D,F,C,D,A,E,A,0
M,18.0,B,C,E,A,C,A,D,A,1
M,18.0,A,B,E,B,A,A,A,A,0
M,24.0,A,D,D,B,C,A,E,A,0
M,18.0,A,D,D,E,A,A,E,A,1
M,20.0,A,F,E,E,A,A,D,A,0
M,19.0,D,C,F,B,A,A,E,A,1
M,23.0,A,C,C,B,A,B,A,A,1
M,18.0,A,D,D,A,A,A,A,A,0
M,19.0,A,D,C,C,A,A,A,A,0
M,19.0,D,A,B,A,B,A,A,D,0
M,18.0,D,C,B,C,A,C,A,A,0
M,20.0,D,D,D,B,A,B,A,A,1
F,17.0,D,C,B,A,A,A,A,E,0
M,18.0,A,E,D,C,A,A,A,A,0
M,18.0,A,F,E,D,A,A,B,A,1
M,20.0,A,D,D,C,A,A,B,A,1
M,21.0,A,D,F,E,A,A,E,A,1
M,19.0,D,C,D,B,B,A,D,A,1
M,19.0,D,D,D,D,A,A,A,A,1
M,18.0,D,D,D,B,A,A,D,E,1
M,19.0,A,B,C,E,B,A,E,A,1
M,20.0,A,E,D,B,A,A,B,A,1
M,24.0,A,D,F,B,A,A,A,A,0
F,21.0,A,D,B,A,B,A,A,A,0
M,19.0,A,B,C,B,B,A,E,A,1
M,18.0,D,C,D,C,A,A,A,A,0
M,20.0,D,F,D,B,A,A,A,A,1
M,19.0,D,B,D,C,A,A,E,E,0
M,18.0,D,D,B,A,A,A,E,A,1
F,23.0,D,C,D,A,D,A,A,A,0
M,20.0,A,D,E,E,A,A,A,A,0
M,20.0,F,D,E,A,A,A,A,A,1
M,22.0,A,B,B,A,B,A,A,A,0
M,29.0,D,D,D,B,A,A,A,A,0
M,25.0,A,E,E,D,A,A,A,A,1
M,18.0,D,B,C,A,B,A,B,D,0
F,25.0,D,D,E,D,A,A,A,A,0
M,20.0,D,D,F,D,A,A,B,A,1
M,18.0,C,D,E,F,A,F,E,A,0
F,19.0,C,E,E,F,A,B,E,A,1
M,18.0,A,D,D,C,D,A,A,A,0
M,19.0,A,F,E,B,A,A,D,A,1
M,20.0,A,F,E,E,A,A,A,D,0
M,19.0,A,F,F,E,A,A,A,D,0
M,22.0,A,E,F,F,A,A,E,A,0
M,21.0,D,F,D,D,E,A,E,D,1
M,23.0,A,B,D,D,C,A,E,E,0
M,20.0,C,D,F,E,C,A,E,A,0
M,19.0,A,D,C,D,A,A,A,A,0
M,18.0,A,D,D,E,A,A,A,D,0
M,22.0,A,F,E,D,A,B,E,A,1
M,18.0,C,D,E,F,A,E,B,A,0
F,20.0,A,E,D,F,A,B,E,D,1
M,25.0,D,F,D,F,C,A,E,A,1
M,20.0,A,D,D,B,D,B,A,D,1
M,18.0,A,D,D,A,A,A,A,A,0
F,22.0,A,D,B,D,A,A,E,D,1
M,18.0,A,F,F,E,A,F,E,A,0
M,20.0,A,E,E,F,A,A,A,D,0
M,21.0,D,C,D,D,D,A,E,E,1
F,19.0,A,C,B,D,A,A,E,D,1
M,25.0,A,E,F,F,A,A,E,A,0
F,23.0,A,F,F,G,A,B,E,A,0
M,20.0,A,D,E,F,A,A,C,D,1
M,19.0,A,D,D,D,E,A,D,D,0
M,19.0,A,F,E,F,A,E,A,A,1
M,23.0,A,D,D,F,A,B,E,A,1
M,20.0,A,D,D,D,A,A,E,A,1
M,19.0,A,F,F,F,A,A,A,A,0
M,22.0,A,D,D,C,A,A,E,A,1
M,19.0,A,D,E,F,A,A,D,A,0
M,19.0,A,E,E,C,C,A,D,D,1
M,19.0,D,C,D,F,A,A,A,E,0
F,19.0,A,F,F,F,A,A,A,A,0
M,21.0,A,F,C,C,C,A,E,E,1
M,22.0,A,E,F,E,A,A,B,A,1
M,20.0,C,F,D,F,D,A,E,D,0
M,21.0,A,D,D,F,A,A,E,A,1
M,18.0,F,F,F,F,A,A,A,A,0
M,18.0,A,D,D,C,A,A,E,A,0
M,23.0,A,E,E,D,A,A,E,D,0
M,18.0,A,B,B,A,D,A,A,C,0
M,25.0,D,D,E,D,A,A,A,E,0
M,20.0,A,D,D,C,A,A,A,A,1
F,19.0,A,F,E,F,A,A,E,A,1
M,18.0,A,E,E,F,A,A,D,A,0
M,18.0,A,D,E,E,A,A,D,A,1
F,19.0,D,B,F,C,A,A,E,E,1
M,22.0,A,E,D,E,A,A,A,A,0
M,18.0,A,D,E,F,A,A,A,A,0
M,20.0,A,D,D,E,A,B,E,A,1
M,19.0,D,D,D,A,E,A,A,E,1
M,22.0,A,D,E,E,A,A,E,A,1
M,20.0,C,F,E,G,A,B,E,A,1
M,23.0,A,E,D,B,D,A,D,E,0
M,18.0,D,C,D,A,E,A,A,E,0
M,19.0,C,E,E,F,A,A,A,D,0
M,21.0,A,B,E,C,E,A,E,D,0
M,18.0,A,E,D,C,D,A,E,C,0
M,18.0,A,F,D,E,A,A,A,E,0
M,20.0,A,E,E,E,C,A,E,C,0
M,20.0,A,F,F,F,A,A,B,D,1
M,20.0,A,F,F,F,A,A,D,D,0
F,20.0,A,D,C,E,A,C,E,D,0
M,19.0,A,E,D,B,A,B,D,D,1
M,21.0,A,C,F,C,E,A,D,C,1
M,19.0,A,E,D,E,A,A,D,A,0
M,19.0,D,E,D,F,A,A,E,A,0
M,19.0,D,F,E,F,A,E,A,A,0
M,19.0,D,D,E,B,D,A,E,C,0
M,19.0,F,E,F,E,A,A,A,A,1
M,18.0,C,E,E,G,A,B,E,A,1
M,22.0,D,D,C,B,D,A,D,D,1
F,20.0,A,E,E,D,A,A,A,D,0
F,19.0,A,E,E,E,A,F,A,A,0
M,19.0,A,D,D,E,A,A,E,A,1
M,18.0,D,D,E,C,A,A,C,A,0
M,22.0,A,E,F,E,A,A,A,A,1
M,19.0,A,F,F,E,A,A,E,A,1
M,20.0,A,D,F,E,A,A,A,D,0
F,19.0,A,D,D,D,E,A,D,F,1
M,18.0,A,C,F,E,A,F,A,A,0
M,18.0,A,D,B,B,A,E,A,A,0
F,33.0,A,E,C,E,A,A,A,A,0
M,18.0,A,E,F,E,A,A,A,D,0
M,28.0,A,D,E,B,A,A,E,D,1
M,19.0,A,E,E,C,A,A,A,D,0
M,19.0,A,B,B,B,E,A,A,C,1
M,21.0,A,D,F,B,A,A,E,A,0
M,19.0,A,C,D,B,D,A,A,D,1
M,18.0,A,C,D,B,A,F,A,A,0
F,19.0,A,E,F,B,A,A,A,C,1
M,33.0,A,D,E,D,A,A,E,A,1
M,29.0,A,E,E,F,A,A,A,A,0
F,19.0,D,D,D,B,A,A,A,A,1
M,29.0,A,D,D,B,A,A,E,A,1
M,35.0,A,D,D,A,A,A,A,D,0
M,23.0,A,D,D,B,C,A,D,D,0
M,19.0,D,E,D,E,C,A,A,A,0
M,18.0,D,E,E,C,A,A,A,A,0
M,18.0,A,B,D,C,A,A,A,A,0
M,35.0,B,C,D,D,C,A,B,A,1
F,18.0,D,D,E,B,A,A,A,A,0
M,21.0,A,E,D,C,A,A,A,A,0
M,20.0,B,D,D,C,C,A,C,A,0
M,28.0,B,B,D,B,A,A,A,B,0
M,27.0,A,C,D,A,A,A,C,A,1
M,21.0,D,D,D,E,A,A,D,A,1
M,19.0,A,D,F,F,A,A,A,A,0
M,21.0,D,B,D,C,C,A,E,A,1
M,17.0,A,D,D,B,C,A,D,A,0
M,21.0,D,E,F,D,C,A,A,A,1
M,28.0,F,E,C,E,C,A,E,A,1
M,19.0,D,D,E,C,A,A,A,A,0
M,16.0,D,C,F,D,C,A,A,A,1
M,19.0,D,D,D,C,C,A,E,A,1
M,25.0,B,D,D,B,C,A,E,A,0
M,21.0,A,D,D,C,C,A,D,A,0
M,18.0,C,D,E,D,D,A,A,A,1
M,20.0,A,D,D,E,C,A,A,A,0
M,19.0,D,D,D,C,A,A,E,A,0
M,18.0,B,B,D,A,C,A,A,A,0
M,19.0,B,D,D,C,C,A,B,A,0
M,22.0,B,D,C,A,A,A,C,B,0
M,19.0,D,C,E,B,A,A,D,A,0
M,19.0,A,E,E,E,A,B,D,A,1
M,19.0,A,D,E,C,A,A,E,A,1
M,19.0,D,F,F,F,C,C,A,A,0
M,19.0,D,E,F,E,A,A,E,A,1
M,21.0,B,D,D,D,A,B,A,A,1
F,19.0,A,D,D,E,A,A,D,A,0
M,21.0,A,D,E,D,C,A,E,A,0
M,18.0,D,D,E,D,A,A,A,A,1
M,23.0,D,D,D,C,C,A,E,A,1
M,23.0,A,D,D,B,C,A,E,A,1
M,21.0,A,D,E,D,A,A,C,A,0
M,18.0,A,E,E,G,A,A,B,A,1
M,19.0,A,D,F,D,C,A,D,A,0
M,20.0,A,C,E,C,C,A,A,A,0
M,20.0,A,D,A,B,A,A,A,A,0
F,18.0,F,F,F,E,A,A,A,A,0
M,18.0,A,E,D,C,C,A,A,A,0
M,19.0,A,F,E,F,C,A,E,A,0
M,20.0,D,E,D,E,C,A,A,A,1
M,19.0,D,A,B,A,C,A,A,A,0
M,18.0,A,C,D,A,C,A,A,A,0
M,19.0,D,B,D,A,C,A,A,B,0
F,19.0,D,D,D,C,C,A,C,A,0
F,19.0,A,D,E,D,A,B,A,A,1
M,20.0,D,E,D,E,A,A,A,A,0
M,19.0,A,F,E,D,A,A,E,A,0
M,19.0,A,E,E,D,A,A,A,A,1
M,19.0,D,D,E,D,A,A,A,A,0
M,18.0,A,C,D,C,A,A,C,D,0
M,19.0,B,D,F,E,A,A,A,B,0
M,18.0,A,D,D,C,A,A,A,A,1
M,22.0,A,B,B,A,D,A,A,A,1
M,18.0,A,D,D,D,A,A,A,A,0
M,21.0,A,F,F,F,A,A,A,A,0
M,22.0,A,D,E,C,E,F,D,A,1
M,18.0,A,E,F,F,A,B,A,A,1
M,21.0,A,D,E,D,A,A,A,D,0
M,19.0,A,D,D,C,A,A,A,A,1
M,19.0,D,A,C,B,B,A,A,A,0
M,19.0,A,C,F,E,A,A,A,A,0
M,20.0,A,E,F,E,A,A,E,A,1
M,21.0,A,E,E,F,A,A,A,A,0
M,20.0,D,B,E,D,A,A,A,E,0
M,19.0,A,D,E,E,A,A,C,A,0
M,18.0,A,D,D,C,A,F,B,A,1
M,22.0,A,D,D,C,C,A,A,A,1
M,18.0,A,E,F,E,A,A,A,A,0
M,18.0,A,D,F,A,A,A,A,A,0
F,19.0,A,D,B,B,A,A,B,D,0
M,18.0,A,C,D,C,A,A,A,D,1
M,19.0,A,F,F,D,A,A,A,A,0
M,23.0,A,E,E,A,A,A,B,A,1
M,19.0,A,E,E,G,A,A,A,A,0
M,18.0,A,E,D,D,A,A,D,A,0
M,19.0,A,C,B,C,D,A,E,D,1
M,19.0,D,B,D,B,D,A,A,E,1
M,20.0,A,D,E,B,A,A,A,D,1
M,18.0,A,E,E,C,A,A,D,A,0
F,19.0,A,C,D,E,E,A,E,E,1
M,26.0,B,C,B,A,E,A,A,D,1
M,43.0,A,D,C,D,A,B,E,A,1
M,20.0,D,B,C,B,E,A,E,D,1
M,22.0,A,D,B,B,E,A,A,D,1
M,22.0,A,D,B,A,E,A,A,E,1
F,21.0,B,B,C,B,E,A,A,B,1
M,18.0,A,C,F,A,A,A,A,A,0
M,22.0,D,B,B,D,A,A,A,D,1
F,19.0,A,D,D,E,A,B,E,A,1
M,20.0,D,B,B,E,C,A,E,A,0
M,20.0,A,D,D,C,E,A,A,E,0
M,25.0,A,E,E,F,A,A,A,A,1
M,19.0,A,E,D,F,A,A,A,A,0
F,18.0,A,D,D,B,E,A,D,C,0
M,20.0,A,D,B,A,E,A,B,F,1
M,19.0,D,E,D,F,A,A,B,A,1
M,19.0,B,D,B,C,E,A,E,B,1
M,21.0,D,C,B,C,E,A,A,E,0
M,23.0,A,D,D,C,A,A,D,A,0
F,20.0,A,B,C,A,E,A,B,C,1
M,19.0,D,D,E,E,A,A,E,A,1
M,19.0,A,E,E,D,A,A,A,A,0
M,19.0,A,D,D,A,E,A,B,E,1
M,20.0,A,E,D,F,A,B,E,A,1
M,18.0,A,D,E,A,A,A,B,A,1
M,20.0,D,C,D,D,A,A,A,A,1
M,20.0,A,B,B,A,E,A,A,C,0
M,21.0,A,C,C,B,A,A,D,A,1
M,19.0,A,D,E,C,A,A,D,A,0
M,18.0,F,D,E,C,A,A,A,A,0
M,19.0,D,E,C,C,E,B,E,B,1
F,18.0,A,E,F,E,A,A,E,A,0
M,18.0,D,D,E,D,A,A,A,A,1
M,21.0,A,B,C,B,A,A,A,A,0
M,20.0,D,D,B,D,E,A,E,E,1
M,19.0,D,D,D,B,A,A,E,E,1
F,19.0,D,A,D,D,A,B,A,C,1
M,19.0,D,A,A,A,B,A,A,D,1
M,19.0,D,E,E,E,A,A,B,A,0
M,19.0,D,F,F,F,A,A,A,A,0
M,20.0,A,D,D,D,A,A,C,D,0
M,19.0,A,D,D,D,A,A,A,D,1
M,18.0,D,E,E,C,A,A,A,A,1
M,19.0,D,B,E,B,A,A,A,E,0
M,19.0,D,F,D,B,A,A,E,D,0
F,21.0,A,F,D,B,A,A,A,A,0
M,20.0,D,F,F,F,A,A,A,D,0
M,19.0,F,D,D,A,A,A,A,E,1
M,18.0,A,C,F,E,A,A,C,A,0
M,19.0,D,D,C,B,A,A,E,A,1
M,25.0,A,D,D,D,A,A,A,A,0
M,21.0,D,D,D,C,A,A,D,E,1
M,19.0,A,C,D,B,A,A,A,E,0
M,18.0,A,E,D,E,A,B,A,A,1
M,18.0,A,D,F,C,A,B,E,A,1
M,19.0,B,E,E,A,A,A,A,B,0
F,18.0,A,E,D,B,A,A,D,A,0
M,18.0,D,E,D,D,A,A,A,D,0
M,20.0,A,E,E,E,A,A,A,A,0
M,19.0,D,D,D,A,A,A,A,D,0
M,20.0,A,D,D,A,A,A,A,A,1
M,20.0,D,D,D,A,B,A,A,E,0
M,21.0,D,B,F,C,A,A,A,D,1
M,28.0,D,E,F,B,A,A,B,A,0
M,20.0,D,D,D,C,A,A,A,F,0
M,18.0,A,D,E,F,A,A,A,A,1
M,18.0,A,E,F,F,A,A,C,A,0
M,18.0,A,D,F,B,A,A,A,A,0
M,17.0,D,D,D,D,A,A,E,A,1
M,26.0,D,E,E,E,A,A,E,A,0
M,25.0,A,F,D,E,A,A,E,A,1
F,20.0,B,B,E,C,A,A,E,D,1
M,23.0,F,E,D,E,A,A,B,A,1
M,31.0,A,E,E,C,A,A,E,A,0
M,20.0,D,D,F,B,A,A,A,A,1
M,20.0,D,D,E,E,A,A,A,A,1
M,34.0,D,B,C,F,A,A,E,A,1
M,19.0,A,E,E,D,A,B,E,D,1
M,20.0,A,E,F,B,A,A,C,A,1
M,19.0,D,D,E,E,A,A,E,A,1
M,27.0,A,D,D,A,A,A,A,A,1
M,19.0,F,D,D,B,A,A,A,A,1
M,17.0,A,D,E,E,A,A,B,A,1
M,19.0,A,D,D,C,A,B,D,A,1
M,27.0,B,B,C,B,A,A,D,D,1
M,20.0,D,D,E,B,A,A,E,D,1
M,19.0,D,D,D,E,A,A,E,A,1
M,19.0,A,E,F,C,A,B,E,A,1
M,19.0,D,F,F,G,A,B,E,A,1
F,22.0,C,D,F,D,A,A,E,A,1
F,22.0,A,B,E,B,B,A,A,A,1
M,19.0,A,E,F,C,A,A,B,A,1
M,19.0,A,C,D,A,A,A,D,A,0
M,18.0,A,D,E,F,A,A,A,A,1
M,18.0,D,D,E,F,A,A,A,A,0
M,19.0,D,B,B,A,E,A,A,E,0
M,19.0,E,D,D,D,A,A,A,A,0
F,19.0,B,C,F,E,A,A,A,A,1
M,20.0,A,E,E,D,A,A,A,D,0
M,19.0,A,E,E,E,A,A,A,A,0
M,18.0,F,F,F,E,A,A,A,A,0
M,18.0,A,C,E,E,A,A,E,D,0
M,24.0,B,C,C,C,D,A,A,A,1
F,22.0,A,E,E,C,A,A,A,D,1
M,18.0,A,C,D,C,A,A,A,A,1
M,21.0,A,C,F,D,C,A,A,A,1
F,18.0,A,C,F,E,A,A,A,D,0
M,19.0,D,F,F,F,A,A,E,A,1
M,22.0,A,D,D,E,A,A,E,A,1
M,19.0,A,D,E,D,A,F,A,A,1
M,20.0,D,E,E,F,A,A,A,A,1
M,20.0,A,F,F,F,A,A,E,A,1
M,20.0,A,B,E,E,D,A,D,A,1
M,22.0,A,D,E,B,B,A,A,A,1
M,20.0,A,D,D,C,A,A,A,D,1
M,18.0,A,D,E,C,A,A,C,A,0
F,20.0,F,C,F,E,A,F,A,A,1
F,24.0,D,A,B,B,E,A,A,A,1
M,21.0,D,C,E,C,A,A,C,A,0
F,19.0,F,D,D,A,D,A,A,E,0
F,19.0,A,E,E,E,A,A,A,A,0
M,19.0,A,D,F,E,A,A,A,D,0
M,21.0,B,D,D,B,A,A,A,A,0
M,25.0,B,A,B,A,E,A,A,E,0
M,22.0,D,A,E,B,A,A,D,D,1
M,20.0,A,C,D,B,E,A,A,D,0
M,20.0,A,D,E,C,A,A,E,A,1
M,23.0,B,D,C,E,A,A,A,B,0
M,23.0,A,D,B,C,D,A,E,A,1
M,18.0,A,D,D,E,A,A,A,A,0
M,21.0,D,B,B,A,A,A,E,E,0
M,19.0,A,F,E,E,A,A,A,A,0
M,20.0,D,D,D,B,C,A,A,B,0
M,25.0,A,E,F,D,A,A,D,E,0
M,24.0,A,B,E,C,D,A,A,A,0
F,22.0,D,D,E,E,A,A,D,A,0
M,19.0,B,C,B,C,E,A,E,E,0
F,19.0,C,F,E,E,A,F,E,D,1
F,21.0,A,C,E,E,A,A,E,D,1
M,18.0,A,D,C,A,E,A,A,D,1
M,19.0,D,B,B,B,E,A,A,E,1
M,19.0,D,D,D,B,A,A,A,D,0
M,24.0,A,D,D,B,C,A,B,C,1
M,20.0,D,D,D,B,E,A,B,A,0
M,26.0,F,A,A,A,E,A,A,A,1
M,23.0,A,E,E,E,A,A,B,A,0
M,22.0,A,E,D,B,E,A,A,A,0
M,18.0,A,F,D,E,A,A,A,A,0
M,19.0,D,D,D,B,E,A,A,E,0
M,18.0,D,C,D,C,E,A,E,B,0
M,19.0,A,D,D,A,E,A,A,A,0
M,18.0,D,E,E,C,A,A,A,A,0
M,22.0,B,C,D,C,E,A,A,E,0
F,18.0,D,D,C,B,A,A,A,A,0
M,18.0,A,E,F,B,E,A,A,A,0
M,19.0,D,B,D,B,A,A,A,C,0
M,20.0,A,E,D,C,A,A,A,A,0
M,18.0,A,D,E,D,A,A,A,A,0
M,20.0,D,C,C,A,D,B,D,C,1
M,19.0,A,D,D,A,A,A,A,A,0
F,29.0,D,C,B,A,E,A,A,E,0
M,18.0,A,D,E,A,A,A,E,A,1
M,20.0,D,C,F,C,A,A,A,A,0
M,20.0,A,C,E,C,A,A,A,A,1
M,19.0,F,D,E,E,A,A,A,A,0
M,20.0,A,C,C,B,A,A,A,A,1
M,20.0,D,D,D,D,A,A,A,A,0
M,17.0,A,F,F,G,A,A,D,A,1
M,19.0,D,E,E,E,A,B,B,A,1
M,19.0,D,B,E,B,A,A,D,A,0
F,18.0,D,F,F,F,A,A,A,A,0
M,33.0,A,F,D,F,A,A,D,A,0
M,19.0,A,E,E,F,A,A,A,A,0
M,19.0,D,E,F,F,A,A,A,A,1
M,28.0,A,E,F,F,A,B,D,A,0
F,19.0,A,E,F,E,A,A,E,A,1
M,19.0,A,B,E,E,A,A,A,A,0
M,21.0,F,E,E,F,A,A,A,A,0
M,19.0,A,E,E,F,A,A,A,A,1
M,19.0,A,E,F,F,A,A,A,A,0
M,18.0,D,E,E,F,A,A,D,A,0
M,19.0,A,F,F,F,A,A,E,A,0
F,20.0,A,E,D,B,A,A,C,A,0
M,17.0,D,F,E,E,A,A,A,A,0
M,17.0,A,F,F,G,A,B,D,A,1
M,18.0,A,D,E,F,A,A,A,A,1
M,20.0,C,F,F,F,A,A,A,A,1
F,19.0,D,C,E,C,C,A,A,E,1
M,17.0,D,E,F,E,A,A,C,A,0
M,18.0,D,E,F,F,A,A,C,A,0
M,20.0,B,F,D,F,A,A,E,B,1
M,19.0,A,E,F,G,A,B,E,A,1
M,18.0,D,E,D,F,A,B,E,A,1
M,19.0,A,F,F,F,A,A,A,A,0
M,18.0,A,E,F,G,A,A,A,A,0
M,18.0,A,D,D,E,A,A,D,A,1
M,17.0,D,F,D,B,A,A,E,A,0
M,18.0,A,F,F,F,A,A,E,A,1
M,18.0,D,F,E,F,A,A,E,A,0
M,19.0,A,F,F,F,A,A,A,A,0
M,18.0,A,F,F,F,A,A,D,A,1
M,19.0,D,E,D,D,A,A,A,A,1
M,18.0,D,D,E,F,A,B,E,A,1
F,19.0,B,E,E,F,A,B,A,A,1
M,19.0,D,F,D,F,A,B,D,A,1
M,18.0,D,E,E,F,A,A,A,A,0
M,18.0,A,F,F,E,A,B,A,A,1
M,19.0,F,E,E,F,A,F,D,A,1
M,18.0,A,E,F,F,A,C,A,A,0
M,20.0,A,F,E,F,A,A,A,A,0
M,18.0,A,D,D,F,A,A,A,D,1
M,18.0,A,C,E,C,A,A,E,A,0
F,18.0,D,E,D,D,C,A,A,E,0
M,18.0,D,F,D,G,A,E,D,A,0
M,18.0,A,E,D,E,A,A,A,A,1
M,18.0,D,F,F,G,A,A,E,A,1
M,17.0,A,E,F,F,A,A,A,A,0
M,18.0,F,F,E,F,A,A,A,A,0
M,19.0,A,F,F,F,A,A,A,A,0
M,19.0,A,F,E,D,A,A,A,A,1
M,25.0,F,E,E,C,A,A,A,A,1
M,20.0,A,E,D,F,A,A,D,A,0
M,19.0,A,F,D,F,A,A,A,A,0
M,18.0,D,E,E,F,A,A,E,A,0
M,18.0,A,E,E,F,A,A,C,A,0
M,25.0,A,E,E,C,A,A,E,A,1
M,22.0,A,F,F,F,A,A,A,A,0
M,19.0,C,C,F,C,A,A,E,A,1
M,18.0,A,F,E,C,A,A,A,A,1
F,19.0,A,F,F,G,A,A,A,A,1
M,18.0,A,F,E,F,A,A,A,A,0
M,21.0,A,F,F,F,A,A,A,A,0
M,20.0,A,E,D,A,A,A,A,A,0
M,19.0,A,B,D,C,A,A,B,A,0
M,21.0,A,B,D,E,A,B,A,A,1
F,19.0,A,D,D,C,D,A,C,A,1
M,18.0,A,E,D,C,A,A,B,A,0
M,19.0,A,E,F,D,A,B,A,A,1
M,24.0,A,B,D,C,A,A,E,A,1
M,22.0,D,C,D,A,D,A,A,A,1
M,18.0,A,D,B,B,C,B,E,A,1
M,21.0,A,D,D,B,A,A,E,A,0
M,21.0,A,E,E,B,C,A,A,C,1
M,19.0,A,D,F,B,D,A,A,C,1
M,18.0,B,F,F,F,A,A,E,A,1
M,19.0,A,D,E,E,A,A,E,A,0
M,20.0,A,D,D,B,A,B,A,A,1
M,19.0,A,F,F,D,A,A,D,A,0
M,24.0,A,C,E,D,A,A,A,A,1
M,18.0,A,E,E,E,A,A,A,A,1
M,20.0,A,D,C,B,A,A,A,D,0
M,20.0,A,D,E,C,A,A,C,A,0
M,20.0,A,D,B,E,A,A,A,A,0
M,18.0,A,D,E,D,A,A,A,A,0
M,23.0,A,E,D,B,C,A,A,D,0
M,19.0,A,D,D,A,A,A,D,C,0
M,23.0,C,E,D,D,A,B,E,A,1
M,18.0,A,F,E,D,A,A,A,D,0
M,25.0,F,C,F,E,A,A,C,A,0
M,20.0,A,C,E,D,A,A,A,D,0
M,19.0,C,D,E,B,A,A,E,D,1
M,19.0,A,E,E,B,A,A,E,A,0
M,19.0,A,E,F,E,A,A,E,D,0
M,18.0,A,D,E,B,D,A,A,A,0
M,19.0,A,D,D,A,A,A,A,C,0
M,18.0,A,D,D,D,D,A,E,C,1
M,27.0,A,D,D,D,D,A,A,A,0
M,20.0,B,D,D,E,D,A,A,E,1
M,18.0,A,D,F,C,C,A,E,C,0
M,24.0,A,C,C,D,A,A,E,D,1
M,18.0,A,D,F,D,A,B,D,D,1
M,19.0,A,D,E,E,A,A,A,A,1
F,19.0,A,D,E,B,B,A,A,C,0
F,18.0,A,D,E,C,D,A,A,A,1
M,19.0,A,D,D,E,A,E,E,D,0
M,19.0,A,E,E,F,A,A,E,D,0
M,19.0,A,D,E,D,A,A,D,D,1
F,29.0,A,D,C,B,A,A,A,A,0
M,18.0,A,F,E,A,A,A,D,A,0
F,22.0,C,C,D,B,D,A,D,A,0
M,20.0,A,F,D,C,A,A,E,A,0
M,19.0,A,F,E,C,A,B,E,A,1
M,20.0,A,E,D,D,D,A,E,D,1
F,18.0,A,D,C,B,A,A,A,D,0
M,21.0,A,B,B,B,D,A,A,A,0
M,19.0,A,D,E,C,D,A,A,A,1
M,19.0,A,D,C,B,A,B,E,A,1
M,19.0,D,D,E,C,F,A,E,E,1
M,19.0,A,E,E,F,A,A,E,A,0
M,19.0,A,D,D,D,A,A,D,A,0
M,18.0,D,D,D,B,A,E,A,E,0
M,21.0,A,C,F,F,A,A,E,A,1
M,19.0,A,E,F,F,A,B,E,D,1
M,19.0,A,D,E,D,A,A,A,A,0
M,21.0,B,C,C,A,D,A,E,C,1
F,19.0,A,F,F,B,A,A,E,A,0
M,19.0,A,E,D,E,A,A,E,A,1
M,18.0,A,E,F,E,A,A,D,D,1
M,18.0,B,D,D,E,D,A,A,B,0
M,19.0,A,D,F,C,A,A,A,D,0
F,22.0,C,F,E,F,C,A,D,A,0
F,20.0,A,E,E,E,A,E,A,A,0
M,18.0,A,C,E,A,A,A,E,A,1
M,18.0,D,E,C,D,D,A,D,D,0
F,21.0,A,E,F,D,A,A,E,A,1
M,26.0,A,B,E,B,A,A,A,C,1
M,19.0,A,C,D,B,A,A,E,A,1
F,25.0,C,E,F,E,A,A,E,A,0
M,19.0,A,C,F,C,C,A,D,D,1
M,19.0,A,E,F,D,A,A,A,A,1
M,18.0,A,C,D,B,A,A,D,E,0
M,21.0,A,E,D,E,A,A,A,A,1
M,19.0,C,D,E,F,A,A,E,A,0
F,20.0,B,C,D,A,D,E,A,A,0
M,20.0,D,D,C,A,D,A,C,E,0
M,20.0,A,C,B,B,D,A,E,E,0
M,21.0,A,E,E,C,A,A,E,A,0
M,21.0,A,E,E,E,A,A,D,A,0
M,20.0,A,D,F,F,A,A,A,A,1
M,20.0,A,D,D,C,C,A,A,A,0
F,19.0,A,D,B,C,D,A,E,D,0
F,19.0,A,E,F,E,D,A,E,A,1
M,19.0,A,D,F,E,A,A,D,A,0
M,18.0,A,D,C,B,D,A,E,E,1
M,19.0,A,D,E,B,A,A,A,A,1
M,19.0,A,F,C,B,A,A,E,A,0
M,21.0,A,E,E,E,A,A,E,A,0
M,20.0,B,F,E,E,B,A,C,B,0
M,21.0,D,C,E,C,A,A,A,A,0
M,18.0,B,D,D,B,C,E,A,E,0
M,19.0,A,D,F,F,A,A,E,A,0
M,19.0,A,B,B,C,A,A,B,A,1
M,18.0,A,D,E,B,D,A,A,A,0
M,19.0,A,D,E,B,D,A,E,D,1
M,18.0,A,F,F,F,A,A,E,A,0
M,18.0,A,F,F,A,A,A,A,A,0
M,19.0,A,F,F,E,A,A,E,A,0
F,19.0,A,D,F,F,A,A,A,A,1
M,22.0,D,D,D,F,D,A,E,E,0
M,21.0,D,D,F,C,D,B,E,D,1
M,19.0,D,D,C,A,D,A,E,A,1
M,28.0,D,B,D,A,D,A,C,C,0
M,20.0,C,F,E,C,A,A,A,A,0
M,20.0,C,E,E,G,A,E,E,A,0
F,19.0,C,E,E,D,A,A,A,A,1
M,18.0,A,D,B,E,A,A,E,A,0
